"","index","ActivityName","angle.tBodyAccJerkMean..gravityMean.","angle.tBodyGyroMean.gravityMean.","angle.tBodyGyroJerkMean.gravityMean.","angle.X.gravityMean.","angle.Y.gravityMean.","angle.Z.gravityMean."
"266",266,"WALKING",-0.86277845,-0.010153352,-0.32149213,-0.70012483,0.29125043,0.094190456
"267",267,"WALKING",-0.26633206,0.28772641,-0.089834517,-0.69948474,0.2911716,0.095626185
"268",268,"WALKING",0.62513719,0.49609821,0.39790664,-0.6974121,0.29216597,0.096995131
"269",269,"WALKING",0.47315675,0.1971299,0.19055545,-0.68901749,0.29722651,0.099864376
"270",270,"WALKING",-0.14181244,-0.87113233,-0.44588532,-0.65582461,0.31252256,0.12172669
"271",271,"WALKING",-0.66480942,-0.97208536,0.44648449,-0.63506427,0.32473847,0.12900605
"272",272,"WALKING",-0.52531972,0.677174,-0.10535792,-0.65664237,0.31701024,0.1100954
"273",273,"WALKING",0.31751195,0.77461147,0.08576268,-0.6734661,0.30544386,0.10793844
"274",274,"WALKING",0.60251363,0.29365988,-0.11636118,-0.68128968,0.30093534,0.10482437
"275",275,"WALKING",0.071921643,-0.18621158,-0.28394539,-0.69657221,0.29248229,0.097766573
"276",276,"WALKING",-0.34972715,-0.30955112,0.17875034,-0.69427241,0.29440179,0.097192155
"277",277,"WALKING",-0.69009447,-0.88637023,0.50065592,-0.68783042,0.29989827,0.095159817
"278",278,"WALKING",-0.27644357,-0.20851993,0.072863063,-0.70086848,0.29253422,0.089193684
"279",279,"WALKING",0.80535945,0.32323325,0.0094632906,-0.71175472,0.28502367,0.087985486
"280",280,"WALKING",0.58228833,0.19685817,0.43594365,-0.70570209,0.28920797,0.08863768
"281",281,"WALKING",-0.18704695,0.44554696,-0.74020836,-0.69742212,0.29447907,0.090791941
"282",282,"WALKING",-0.40067797,0.83301888,-0.27171379,-0.69912393,0.29200229,0.094145351
"283",283,"WALKING",-0.36400697,0.94637994,0.011023007,-0.70296573,0.29596576,0.073314688
"284",284,"WALKING",-0.74088194,0.84009772,-0.81435969,-0.68005353,0.30348717,0.1007373
"285",285,"WALKING",0.066490874,0.25240115,-0.66375904,-0.68396674,0.30057561,0.10081377
"286",286,"WALKING",-0.49307128,-0.69346739,0.35166452,-0.69484445,0.29560984,0.092871573
"287",287,"WALKING",-0.44003624,-0.72905953,-0.11039642,-0.70106323,0.29111539,0.092717237
"288",288,"WALKING",0.1582626,-0.89857649,0.29491376,-0.70069939,0.28921606,0.098310467
"289",289,"WALKING",0.024497238,0.10394282,0.062773932,-0.69838453,0.29130532,0.097360584
"290",290,"WALKING",0.5360141,0.40146933,-0.078885402,-0.70130477,0.29220391,0.089228959
"291",291,"WALKING",0.65654604,0.23371323,-0.033152002,-0.70104058,0.29336025,0.086438045
"292",292,"WALKING",-0.54435379,0.28258822,-0.11959313,-0.70145388,0.29109603,0.091996964
"293",293,"WALKING",0.3599249,0.39416959,-0.35832701,-0.69569585,0.29222853,0.10002005
"294",294,"WALKING",0.25704055,0.33344355,-0.42034178,-0.69227102,0.29312532,0.10399146
"295",295,"WALKING",-0.52129137,0.070611448,-0.17706008,-0.69615684,0.29016264,0.10414549
"296",296,"WALKING",0.18578846,-0.51669506,0.10298659,-0.69305193,0.29364589,0.10134793
"297",297,"WALKING_DOWNSTAIRS",0.67507306,0.69302091,-0.68557092,-0.72783973,0.27777637,0.074652363
"298",298,"WALKING_DOWNSTAIRS",0.84896503,-0.40982012,-0.13092194,-0.74214702,0.26172929,0.090251249
"299",299,"WALKING_DOWNSTAIRS",0.75033194,-0.8956065,-0.83084877,-0.6910334,0.3013814,0.084022249
"300",300,"WALKING_DOWNSTAIRS",-0.74210163,0.93035761,0.30789685,-0.73108043,0.27250901,0.083506299
"301",301,"WALKING_DOWNSTAIRS",-0.50768353,0.55637152,-0.21199886,-0.73473816,0.26437019,0.096975044
"302",302,"WALKING_DOWNSTAIRS",0.63097197,-0.8574811,-0.60358803,-0.72241008,0.27582246,0.091632527
"303",303,"WALKING_DOWNSTAIRS",0.66839177,-0.83286451,-0.049298866,-0.73458338,0.2672046,0.090627843
"304",304,"WALKING_UPSTAIRS",0.71499403,-0.98327246,0.88551703,-0.6565092,0.31064417,0.12458672
"305",305,"WALKING_UPSTAIRS",-0.58801816,-0.93614329,0.86434345,-0.63083735,0.33629362,0.10924634
"306",306,"WALKING_UPSTAIRS",-0.72031697,-0.94911191,-0.69195061,-0.61392535,0.35030952,0.10440598
"307",307,"WALKING_UPSTAIRS",0.75675752,-0.97836869,0.5528056,-0.61412029,0.35075038,0.10268569
"308",308,"WALKING_UPSTAIRS",-0.016132342,0.96659922,0.89009359,-0.62507136,0.34582419,0.093474319
"309",309,"WALKING_UPSTAIRS",-0.68033419,-0.9431774,-0.15016327,-0.62602824,0.34702908,0.086966541
"310",310,"WALKING_UPSTAIRS",-0.74928978,0.093702635,0.74120794,-0.6120765,0.3573398,0.085468048
"311",311,"WALKING_UPSTAIRS",-0.80590363,0.9663073,0.43645657,-0.60734083,0.36007886,0.087803314
"312",312,"WALKING_UPSTAIRS",0.66028367,0.98441885,-0.7446468,-0.59859596,0.3638207,0.096555818
"313",313,"WALKING_UPSTAIRS",0.45493466,-0.94783792,-0.30647498,-0.63567754,0.33414293,0.10553749
"314",314,"WALKING_UPSTAIRS",0.20609368,-0.91719481,-0.3657686,-0.61659762,0.35367461,0.08718128
"315",315,"WALKING_UPSTAIRS",-0.29879113,-0.9491087,0.37916866,-0.61186062,0.35803868,0.083348769
"316",316,"WALKING_UPSTAIRS",-0.24153598,-0.96806844,0.77547452,-0.60972248,0.3591928,0.084755357
"317",317,"WALKING_UPSTAIRS",0.83781637,0.92767515,-0.41881793,-0.60974841,0.36005474,0.081244726
"318",318,"WALKING_UPSTAIRS",0.73083828,-0.92184243,-0.71744615,-0.6230471,0.35215215,0.07495079
"319",319,"WALKING_UPSTAIRS",-0.65737125,0.36502967,0.88689492,-0.63154772,0.34579963,0.07650864
"320",320,"WALKING_UPSTAIRS",-0.83809535,0.9693213,-0.10408596,-0.61168583,0.35815172,0.083390808
"321",321,"WALKING_UPSTAIRS",-0.16341223,0.98052866,-0.75575126,-0.59697231,0.3679233,0.085900616
"322",322,"WALKING_UPSTAIRS",0.32788598,-0.95554495,0.34313268,-0.63771723,0.33694286,0.092885096
"323",323,"WALKING_UPSTAIRS",-0.78697292,-0.92157375,0.24911059,-0.61765998,0.356332,0.073182542
"324",324,"WALKING_UPSTAIRS",-0.54588401,-0.92455993,-0.15757984,-0.60907705,0.36252399,0.072413222
"325",325,"WALKING_UPSTAIRS",-0.31732427,-0.94901148,0.56049642,-0.60954528,0.3614673,0.075793569
"326",326,"WALKING_UPSTAIRS",0.10315231,0.8892989,-0.13060585,-0.61924862,0.35364566,0.080006631
"327",327,"WALKING_UPSTAIRS",0.44257479,-0.94918892,-0.46456222,-0.62538691,0.34939807,0.07963627
"328",328,"WALKING_UPSTAIRS",0.76128445,0.26205859,0.81729736,-0.62481913,0.35028311,0.077631578
"329",329,"WALKING_UPSTAIRS",0.12714107,0.98232394,-0.21622919,-0.62031177,0.35113894,0.086801793
"330",330,"WALKING_UPSTAIRS",0.38734474,0.96987138,-0.61990911,-0.61147389,0.35560539,0.093259469
"331",331,"WALKING_DOWNSTAIRS",-0.67552498,-0.96423822,0.66456218,-0.68423981,0.2951475,0.11301633
"332",332,"WALKING_DOWNSTAIRS",-0.72522261,-0.72109072,0.40962166,-0.7129991,0.28267442,0.091860314
"333",333,"WALKING_DOWNSTAIRS",0.75164393,0.97420065,0.30922977,-0.72561528,0.2756308,0.085931191
"334",334,"WALKING_DOWNSTAIRS",0.86368573,0.97091486,-0.031539356,-0.71540209,0.28196516,0.089055776
"335",335,"WALKING_DOWNSTAIRS",-0.27846269,-0.77400889,0.26630578,-0.70339167,0.29097327,0.088406808
"336",336,"WALKING_DOWNSTAIRS",-0.8601217,0.73054007,-0.31533365,-0.70597984,0.28418958,0.10097199
"337",337,"WALKING_DOWNSTAIRS",0.56150016,-0.44428303,-0.39276427,-0.69611677,0.2906213,0.103141
"338",338,"WALKING_DOWNSTAIRS",0.87158092,-0.89357403,0.1400342,-0.70407501,0.28999627,0.089754161
"339",339,"WALKING_DOWNSTAIRS",-0.46225784,-0.87380053,0.34849196,-0.72689722,0.27505142,0.084942685
"340",340,"WALKING_DOWNSTAIRS",-0.83799649,-0.93727686,0.35172098,-0.7215445,0.28182795,0.076225792
"341",341,"WALKING_DOWNSTAIRS",0.4025553,0.26157893,0.52646611,-0.7320426,0.27546325,0.072277048
"342",342,"WALKING_DOWNSTAIRS",0.90261471,0.96254056,0.10686969,-0.71071689,0.28501941,0.090081207
"343",343,"WALKING_DOWNSTAIRS",0.8326243,0.92798851,-0.92762382,-0.70133028,0.28776737,0.10070092
"344",344,"WALKING_DOWNSTAIRS",-0.16111887,0.67003987,0.11827526,-0.69683961,0.28986031,0.10366234
"345",345,"WALKING_DOWNSTAIRS",-0.80241196,0.64164539,0.027720809,-0.69993026,0.2892392,0.099655998
"346",346,"WALKING_DOWNSTAIRS",0.20841757,-0.79700272,-0.3766493,-0.71841233,0.28283857,0.080207407
"347",347,"WALKING_DOWNSTAIRS",0.79312332,-0.87982149,-0.054456566,-0.74048689,0.26956937,0.071696721
"348",348,"STANDING",-0.48916056,-0.2541005,0.084230721,-0.75078761,0.26836677,0.0445423
"349",349,"STANDING",-0.3070875,-0.40640736,0.62880736,-0.74284374,0.2689676,-0.032272475
"350",350,"STANDING",0.29281731,-0.14278861,-0.42622925,-0.7274617,0.27574901,-0.046135939
"351",351,"STANDING",-0.45009404,-0.29882058,0.71613176,-0.73011132,0.27503272,-0.042523353
"352",352,"STANDING",-0.065885064,-0.52700082,0.69613295,-0.72463777,0.28073875,-0.03673595
"353",353,"STANDING",0.48950277,0.4567263,0.2432635,-0.72981618,0.27846597,-0.031529126
"354",354,"STANDING",0.014611268,0.5964981,-0.62826367,-0.75404347,0.26060977,-0.033397444
"355",355,"STANDING",-0.31211371,-0.25811146,-0.43129728,-0.76746525,0.24686837,-0.044839714
"356",356,"STANDING",0.20231525,-0.24532956,0.71542693,-0.76290942,0.24791535,-0.050546262
"357",357,"STANDING",0.22982607,0.15479147,-0.43113428,-0.761361,0.25057955,-0.046895311
"358",358,"STANDING",0.013959527,0.53368088,-0.55730722,-0.75944981,0.25342398,-0.043165293
"359",359,"STANDING",-0.42132747,-0.37361021,-0.5029681,-0.7448509,0.26250165,-0.047605884
"360",360,"STANDING",-0.11092116,-0.68861488,-0.56126123,-0.72124526,0.27178708,-0.067405896
"361",361,"STANDING",0.16022001,-0.93925171,-0.028556528,-0.71400932,0.27566864,-0.070832857
"362",362,"STANDING",-0.41366614,0.93300751,0.50656106,-0.71689957,0.27600391,-0.065339461
"363",363,"STANDING",0.1168482,0.61435691,0.63666459,-0.7071105,0.2803747,-0.071952377
"364",364,"STANDING",0.48082552,-0.078209278,-0.29673436,-0.6103805,0.36265312,-0.031505982
"365",365,"STANDING",-0.020669897,-0.073713836,0.026076977,-0.66809529,0.32034928,-0.039207919
"366",366,"STANDING",-0.0099777871,-0.064564896,0.23090993,-0.68820641,0.30501917,-0.042999418
"367",367,"STANDING",0.29930439,0.66326731,0.38012543,-0.68241601,0.31013438,-0.03939319
"368",368,"STANDING",-0.031238374,-0.87004888,-0.67995415,-0.67619335,0.31401112,-0.041466608
"369",369,"STANDING",0.35550278,-0.83214426,0.15704309,-0.67595912,0.3135333,-0.043825235
"370",370,"STANDING",-0.17432655,0.52303628,0.67451013,-0.68263274,0.30834694,-0.045287502
"371",371,"STANDING",-0.28468598,0.32742161,-0.45373028,-0.68542434,0.30570704,-0.047428465
"372",372,"STANDING",0.23412209,0.51728635,-0.88647495,-0.6805392,0.30878001,-0.048856179
"373",373,"STANDING",0.30962966,-0.61155807,-0.67908414,-0.67743873,0.31092243,-0.049133574
"374",374,"STANDING",-0.031279378,-0.7341254,0.93380203,-0.67977531,0.30909256,-0.049622294
"375",375,"STANDING",-0.489649,0.6276469,0.75416274,-0.68079366,0.30850274,-0.049162407
"376",376,"STANDING",0.61119248,0.62139874,-0.50754096,-0.67957053,0.30957255,-0.048540332
"377",377,"STANDING",0.63110999,0.84907375,0.042487699,-0.68010095,0.30909941,-0.048841556
"378",378,"STANDING",-0.0081387851,0.84464739,-0.38416134,-0.68293316,0.30711769,-0.048666508
"379",379,"SITTING",0.15842677,-0.092609374,0.060369717,-0.81805781,0.10231036,-0.11469023
"380",380,"SITTING",-0.21451249,-0.030223498,0.16701336,-0.78391062,0.072615419,-0.13734571
"381",381,"SITTING",-0.010209464,0.033525978,0.15820163,-0.802033,0.092326162,-0.12627981
"382",382,"SITTING",0.31597748,0.12289148,-0.17796926,-0.79338685,0.086883915,-0.13221715
"383",383,"SITTING",-0.098666659,0.29561804,-0.14683953,-0.78557279,0.083603154,-0.13757587
"384",384,"SITTING",0.1687767,0.012364226,0.071064779,-0.77801455,0.07865254,-0.14249604
"385",385,"SITTING",0.21253661,0.064224078,0.11099448,-0.75549073,0.060416529,-0.15562255
"386",386,"SITTING",0.57910183,0.082679546,-0.075494672,-0.63880269,-0.024622632,-0.20887892
"387",387,"SITTING",0.070397134,-0.098345392,-0.1186202,-0.40989353,-0.1752714,-0.28333154
"388",388,"SITTING",-0.11512194,-0.061026225,0.13192618,-0.2700962,-0.25674616,-0.3232588
"389",389,"SITTING",0.13897424,-0.030504602,0.034860699,-0.25465185,-0.25716495,-0.33630846
"390",390,"SITTING",0.054531694,-0.025325539,0.29414019,-0.25398233,-0.25549308,-0.33865955
"391",391,"SITTING",0.062769774,0.34432792,-0.13867094,-0.80517681,0.017429973,-0.097520936
"392",392,"SITTING",0.033123175,0.3562278,-0.41204364,-0.88496992,0.05421504,-0.054567568
"393",393,"SITTING",-0.11987939,0.46051434,-0.25729687,-0.8836838,0.03959921,-0.044093732
"394",394,"SITTING",0.31006681,0.6258901,-0.13635315,-0.87166806,0.029871755,-0.046067358
"395",395,"SITTING",0.15198065,0.3036049,-0.5383435,-0.87007285,0.02962946,-0.047467188
"396",396,"SITTING",-0.38908484,-0.15917986,-0.25056519,-0.86563931,0.028542597,-0.050864574
"397",397,"SITTING",-0.59030395,-0.26963433,-0.019600647,-0.8613174,0.027564571,-0.054222315
"398",398,"SITTING",0.12110625,-0.25360885,0.039628553,-0.86150488,0.027974,-0.054454322
"399",399,"SITTING",0.056178369,-0.21752879,0.40187894,-0.86638564,0.028249455,-0.049781882
"400",400,"SITTING",0.046542191,0.079314386,-0.11751401,-0.87755597,0.030502575,-0.040473898
"401",401,"SITTING",-0.03156147,0.053317804,-0.14090288,-0.88262966,0.032082337,-0.036783545
"402",402,"SITTING",-0.2060433,0.09920438,0.26761399,-0.87964017,0.030850298,-0.038590137
"403",403,"SITTING",-0.10066678,0.20784707,-0.023825296,-0.87829928,0.030418739,-0.039548588
"404",404,"SITTING",0.25635271,-0.070866304,-0.3100263,-0.87729949,0.030679393,-0.040969403
"405",405,"LAYING",-0.18206278,-0.29582942,-0.070012274,0.47790888,-0.54505907,-0.45073458
"406",406,"LAYING",0.23852825,-0.415455,0.26675757,0.48114012,-0.53511065,-0.46167616
"407",407,"LAYING",0.091596962,-0.4650957,0.33464015,0.48486444,-0.53666594,-0.46064075
"408",408,"LAYING",0.11749493,-0.34653986,0.59280585,0.4865956,-0.53117527,-0.46664721
"409",409,"LAYING",-0.016380499,0.1649907,0.59506182,0.48535369,-0.53051568,-0.46714544
"410",410,"LAYING",0.52852713,0.34966972,-0.17190207,0.48228182,-0.53056651,-0.46661039
"411",411,"LAYING",-0.51925586,0.34210258,-0.0047616817,0.47869195,-0.53147713,-0.46507766
"412",412,"LAYING",-0.22478833,0.15919911,0.1088299,0.47943959,-0.53309384,-0.46350936
"413",413,"LAYING",0.13285578,-0.11375971,-0.22788306,0.48029993,-0.53109209,-0.46574271
"414",414,"LAYING",0.040085878,0.28799259,-0.14068755,0.47813346,-0.52884003,-0.4677435
"415",415,"LAYING",0.41829229,0.3660828,0.35480623,0.47520101,-0.53064272,-0.4653681
"416",416,"LAYING",0.13418485,-0.14142331,0.42835767,0.46922315,-0.53531562,-0.45943713
"417",417,"LAYING",0.10752289,0.26961506,0.45268456,0.46719177,-0.53718838,-0.45710931
"418",418,"LAYING",-0.26539533,-0.839887,-0.58521738,0.47099001,-0.53731587,-0.45765547
"419",419,"LAYING",-0.23820913,-0.32878301,0.30941558,0.44385636,-0.66881431,-0.31238594
"420",420,"LAYING",0.015460357,-0.32227897,0.34976105,0.44043247,-0.65945194,-0.3216007
"421",421,"LAYING",-0.23162107,-0.26169234,0.34607249,0.44938639,-0.66024761,-0.32303381
"422",422,"LAYING",0.76067056,0.20325458,0.39182035,0.45128744,-0.66001692,-0.32374961
"423",423,"LAYING",0.90236992,0.38443879,0.26936203,0.45241798,-0.66031703,-0.3237025
"424",424,"LAYING",-0.62551247,0.38643924,-0.12091335,0.45394671,-0.65948078,-0.32496807
"425",425,"LAYING",-0.42917731,0.38318792,-0.51350234,0.45501765,-0.65892999,-0.32581369
"426",426,"LAYING",0.14840303,0.26093379,-0.49278094,0.45511902,-0.65962669,-0.32509091
"427",427,"LAYING",-0.84500564,0.28534424,-0.40472295,0.45514501,-0.65974513,-0.32497012
"428",428,"LAYING",0.089629972,0.39151775,-0.16671824,0.45568546,-0.65941609,-0.32545071
"429",429,"LAYING",0.55860331,0.40584098,-0.6543047,0.45317475,-0.66074623,-0.32342482
"430",430,"LAYING",-0.1921512,-0.438124,0.096532554,0.44967464,-0.66321303,-0.31991595
"431",431,"LAYING",-0.055183389,-0.5970921,0.55685109,0.45101957,-0.66345067,-0.31999367
"432",432,"LAYING",0.2043126,0.21126874,0.65157275,0.45382953,-0.6620396,-0.32219445
"433",433,"LAYING",0.016487236,0.42275111,-0.33716116,0.45419503,-0.66122808,-0.32315313
"434",434,"LAYING",0.76834451,0.28122887,0.39905683,0.45374282,-0.66149276,-0.32276049
"435",435,"WALKING",-0.28445468,-0.82500535,-0.043758863,-0.74898204,0.25885447,0.08481759
"436",436,"WALKING",-0.47381644,0.59341753,-0.036015799,-0.74306269,0.25932779,0.094220915
"437",437,"WALKING",0.19498121,0.89688334,0.38050919,-0.73675537,0.25955522,0.10387834
"438",438,"WALKING",-0.50789959,0.92322719,-0.053382379,-0.73067323,0.26090367,0.11037056
"439",439,"WALKING",-0.26249756,0.61081727,-0.39278117,-0.73168349,0.25506045,0.11924362
"440",440,"WALKING",-0.11924291,-0.17667135,-0.007256475,-0.72933547,0.25712774,0.11893415
"441",441,"WALKING",0.3128828,0.28281242,-0.10071483,-0.72706069,0.26199066,0.11357707
"442",442,"WALKING",0.84325056,0.76932736,0.25892723,-0.72838227,0.26273403,0.11028115
"443",443,"WALKING",0.55083348,-0.74120463,0.32489525,-0.7325754,0.26335379,0.10267132
"444",444,"WALKING",-0.53681142,0.59575049,-0.28136408,-0.73348385,0.26453364,0.098701852
"445",445,"WALKING",-0.56633688,-0.050654599,-0.81585627,-0.72696651,0.26992128,0.097643711
"446",446,"WALKING",0.24827438,-0.60028829,-0.37381362,-0.72925668,0.27075217,0.091631005
"447",447,"WALKING",0.03864033,0.70291311,-0.73905124,-0.73322857,0.2659684,0.095935944
"448",448,"WALKING",-0.55849289,0.48144433,0.22723299,-0.72466289,0.26733682,0.10690142
"449",449,"WALKING",-0.81781504,0.10792078,0.78645793,-0.72058241,0.27020708,0.10742029
"450",450,"WALKING",0.7574471,-0.030716804,-0.4848012,-0.72899586,0.26441684,0.10608504
"451",451,"WALKING",-0.877614,0.94881231,-0.75229406,-0.7658107,0.24449716,0.088991937
"452",452,"WALKING",-0.86567732,0.80090694,-0.81952739,-0.73838444,0.26111123,0.098073726
"453",453,"WALKING",-0.76260468,0.45557997,0.6210079,-0.73520408,0.26350289,0.098111183
"454",454,"WALKING",-0.71579429,0.035238628,0.58028172,-0.7312524,0.26637209,0.098367403
"455",455,"WALKING",0.71557226,0.49985746,0.42190656,-0.72757124,0.2668082,0.10342651
"456",456,"WALKING",0.81487764,0.91710779,-0.13260794,-0.72692797,0.26371112,0.11057081
"457",457,"WALKING",0.083179085,-0.093854887,-0.77573157,-0.72114124,0.26517267,0.11622704
"458",458,"WALKING",-0.83073569,-0.74907664,0.24602912,-0.73068326,0.26245111,0.10739943
"459",459,"WALKING",-0.18518135,-0.072325287,-0.32285708,-0.75215815,0.25449356,0.089654778
"460",460,"WALKING",0.46598518,0.32401388,-0.52563032,-0.7430994,0.25946294,0.09385521
"461",461,"WALKING",0.40235486,-0.66929151,0.10964508,-0.7212691,0.26975322,0.1072744
"462",462,"WALKING",0.62895946,0.65304295,-0.12240629,-0.71288932,0.27577663,0.10804613
"463",463,"WALKING",-0.26515414,-0.43528287,0.027301253,-0.7077538,0.27994709,0.10747927
"464",464,"WALKING",-0.29805637,-0.9634828,-0.47957786,-0.71682749,0.27407027,0.1053407
"465",465,"WALKING",-0.32356969,-0.046289937,0.11621694,-0.72635492,0.26688971,0.10517779
"466",466,"WALKING_DOWNSTAIRS",0.28148296,0.82888145,0.48969872,-0.78411152,0.22556023,0.098145224
"467",467,"WALKING_DOWNSTAIRS",0.00059993923,0.89916777,0.8100663,-0.77475463,0.23347218,0.09727021
"468",468,"WALKING_DOWNSTAIRS",-0.31742479,0.96287126,-0.5974982,-0.75884134,0.24917192,0.090312457
"469",469,"WALKING_DOWNSTAIRS",0.54590249,0.57367476,-0.94735801,-0.76506621,0.25441536,0.063071551
"470",470,"WALKING_DOWNSTAIRS",0.20168659,0.77075733,-0.27448077,-0.779068,0.24648658,0.055074215
"471",471,"WALKING_DOWNSTAIRS",-0.69783317,0.60171012,0.49001443,-0.77347075,0.24100333,0.083841552
"472",472,"WALKING_DOWNSTAIRS",-0.85171654,-0.95195103,-0.48197431,-0.76866085,0.24366469,0.086038164
"473",473,"WALKING_DOWNSTAIRS",-0.040793436,-0.99288594,-0.63370956,-0.77671302,0.24245998,0.07414736
"474",474,"WALKING_DOWNSTAIRS",-0.79142496,0.99267732,0.089398435,-0.75662106,0.25433878,0.081912563
"475",475,"WALKING_DOWNSTAIRS",0.055516758,0.91518988,0.087056307,-0.74197811,0.26235572,0.089041001
"476",476,"WALKING_DOWNSTAIRS",0.87094482,0.9628659,-0.86744807,-0.74883884,0.25844588,0.086112849
"477",477,"WALKING_DOWNSTAIRS",0.2531052,0.81859168,-0.73988469,-0.77395606,0.24465045,0.073681906
"478",478,"WALKING_DOWNSTAIRS",-0.5088772,0.66501427,0.046007983,-0.78240745,0.24078236,0.066950716
"479",479,"WALKING_DOWNSTAIRS",-0.32202107,0.85633963,0.65486232,-0.76577375,0.25049629,0.074069552
"480",480,"WALKING_DOWNSTAIRS",0.62809032,-0.95369457,0.54629938,-0.75073952,0.25309395,0.095144891
"481",481,"WALKING_DOWNSTAIRS",-0.40845547,0.2380587,-0.12750339,-0.75208303,0.24523446,0.10826278
"482",482,"WALKING_DOWNSTAIRS",0.85382017,0.90379462,0.94127585,-0.70800113,0.2771184,0.11291549
"483",483,"WALKING_DOWNSTAIRS",0.60328838,0.93529016,-0.45321717,-0.72614167,0.27056857,0.097579791
"484",484,"WALKING_DOWNSTAIRS",0.88285852,0.99087983,-0.83166386,-0.74681044,0.25700837,0.093087847
